lat,long,county,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.25237656,-76.66442871,Baltimore County,LANSDOWNE BLVD,1964,Poor,8000,NA,1,16,County Highway Agency,County Highway Agency,8000 vehicles
39.50666809,-76.75,Baltimore County,MANTUA MILL ROAD,1981,Fair,700,NA,12,15,County Highway Agency,County Highway Agency,700 vehicles
39.56944275,-76.6194458,Baltimore County,CORBETT ROAD,1945,Fair,1000,0,10,15,County Highway Agency,County Highway Agency,1000 vehicles
39.56647491,-76.61071777,Baltimore County,CORBETT ROAD,1926,Fair,400,NA,6,15,County Highway Agency,County Highway Agency,400 vehicles
39.66841507,-76.67842865,Baltimore County,EAGLE MILL ROAD,2011,Fair,200,0,6,15,County Highway Agency,County Highway Agency,200 vehicles
39.41384888,-76.78237152,Baltimore County,SOUTH DOLFIELD ROA,1965,Fair,8948,NA,6,15,County Highway Agency,County Highway Agency,8948 vehicles
39.25833511,-76.5027771,Baltimore County,PENINSULA EXPRESSW,1960,Poor,9000,NA,1,16,County Highway Agency,County Highway Agency,9000 vehicles
39.25833511,-76.5027771,Baltimore County,PENINSULA EXPWY WB,1960,Poor,9000,1782,1,16,County Highway Agency,County Highway Agency,9000 vehicles
39.625,-76.59833527,Baltimore County,HUNTER MILL ROAD,1988,Fair,300,27,7,15,County Highway Agency,County Highway Agency,300 vehicles
39.63333511,-76.60277557,Baltimore County,VERNON ROAD,1988,Fair,600,NA,5,15,County Highway Agency,County Highway Agency,600 vehicles
39.40999985,-76.72000122,Baltimore County,OLD VALLEY ROAD,1920,Fair,2600,4,12,15,County Highway Agency,County Highway Agency,2600 vehicles
39.41500092,-76.6883316,Baltimore County,GREENSPRING AVENUE,1975,Fair,4000,NA,1,16,County Highway Agency,County Highway Agency,4000 vehicles
39.39365768,-76.62986755,Baltimore County,MALVERN AVENUE,1910,Fair,2030,NA,9,15,County Highway Agency,County Highway Agency,2030 vehicles
39.49478149,-76.69694519,Baltimore County,SHAWAN ROAD,1920,Fair,21600,1056,1,16,County Highway Agency,County Highway Agency,21600 vehicles
39.40166855,-76.60166931,Baltimore County,JOPPA ROAD,1951,Fair,24000,NA,10,15,County Highway Agency,County Highway Agency,24000 vehicles
39.33611298,-76.47222137,Baltimore County,ROSSVILLE BOULEVAR,1971,Poor,20000,1502,8,15,County Highway Agency,County Highway Agency,20000 vehicles
39.41110992,-76.5055542,Baltimore County,NORTH WIND ROAD,1973,Fair,10000,NA,4,15,County Highway Agency,County Highway Agency,10000 vehicles
39.40080643,-76.68638611,Baltimore County,GREENSPRING AVENUE,1984,Good,4400,NA,1,16,County Highway Agency,County Highway Agency,4400 vehicles
39.68053436,-76.69737244,Baltimore County,GORES MILL ROAD,1904,Poor,150,406,5,16,County Highway Agency,County Highway Agency,150 vehicles
39.68091965,-76.70030975,Baltimore County,GORES MILL ROAD,1920,Poor,200,555,6,13,County Highway Agency,County Highway Agency,200 vehicles
39.36806107,-76.7275238,Baltimore County,SUDBROOK LANE,1907,Good,5551,NA,10,15,County Highway Agency,County Highway Agency,5551 vehicles
39.51807404,-76.81986237,Baltimore County,PINEY GROVE ROAD,1907,Poor,500,160,1,17,County Highway Agency,County Highway Agency,500 vehicles
39.55871201,-76.83818054,Baltimore County,DOVER ROAD,2007,Good,750,NA,1,16,County Highway Agency,County Highway Agency,750 vehicles
39.40083313,-76.40694427,Baltimore County,ALLENDER ROAD,1998,Good,5100,NA,9,15,County Highway Agency,County Highway Agency,5100 vehicles
39.36166763,-76.4466629,Baltimore County,MOHRS LANE,1912,Poor,1600,4165,5,9,County Highway Agency,County Highway Agency,1600 vehicles
39.35833359,-76.45583344,Baltimore County,MIDDLE RIVER ROAD,1991,Fair,14500,NA,9,15,County Highway Agency,County Highway Agency,14500 vehicles
39.52377319,-76.85023499,Baltimore County,MOUNT GILEAD RD,1975,Poor,100,NA,5,15,County Highway Agency,County Highway Agency,100 vehicles
39.4366684,-76.79166412,Baltimore County,GWYNNBROOK AVE,1976,Fair,5000,NA,1,16,County Highway Agency,County Highway Agency,5000 vehicles
39.47000122,-76.71833038,Baltimore County,RIDGE ROAD,1975,Good,2300,NA,7,15,County Highway Agency,County Highway Agency,2300 vehicles
39.70833206,-76.625,Baltimore County,DUNK FREELAND RD,2007,Good,100,NA,4,16,County Highway Agency,County Highway Agency,100 vehicles
39.65432739,-76.80203247,Baltimore County,RESH MILL ROAD,2005,Good,100,NA,11,15,County Highway Agency,County Highway Agency,100 vehicles
39.67166519,-76.69166565,Baltimore County,VALLEY MILL ROAD,1975,Poor,200,NA,6,15,County Highway Agency,County Highway Agency,200 vehicles
39.32216644,-76.82407379,Baltimore County,WRIGHTS MILL ROAD,1986,Good,200,NA,5,15,County Highway Agency,County Highway Agency,200 vehicles
39.32955551,-76.82411957,Baltimore County,WRIGHTS MILL ROAD,1920,Fair,200,NA,5,15,County Highway Agency,County Highway Agency,200 vehicles
39.49499893,-76.79499817,Baltimore County,LONGNECKER ROAD,1920,Fair,300,NA,9,15,County Highway Agency,County Highway Agency,300 vehicles
39.50166702,-76.79833221,Baltimore County,LONGNECKER RD,1920,Fair,300,NA,6,15,County Highway Agency,County Highway Agency,300 vehicles
39.33333206,-76.8216629,Baltimore County,DOGWOOD ROAD,1930,Fair,1300,NA,6,15,County Highway Agency,County Highway Agency,1300 vehicles
39.54206467,-76.80528259,Baltimore County,PLEASANT GROVE ROA,1920,Fair,500,NA,5,15,County Highway Agency,County Highway Agency,500 vehicles
39.44308472,-76.78351593,Baltimore County,GWYNNBROOK AVENUE,1992,Good,8000,NA,5,15,County Highway Agency,County Highway Agency,8000 vehicles
39.3339653,-76.78831482,Baltimore County,RIDGE ROAD,1920,Fair,1900,NA,10,15,County Highway Agency,County Highway Agency,1900 vehicles
39.47000122,-76.48999786,Baltimore County,LONG GREEN PIKE,2008,Good,5200,NA,9,15,County Highway Agency,County Highway Agency,5200 vehicles
39.25833511,-76.76499939,Baltimore County,THISTLE ROAD,1920,Fair,2400,NA,6,15,County Highway Agency,County Highway Agency,2400 vehicles
39.49333191,-76.77666473,Baltimore County,BELMONT AVENUE,1940,Fair,900,750,6,15,County Highway Agency,County Highway Agency,900 vehicles
39.38255692,-76.47080994,Baltimore County,PERRY HALL BLVD,1981,Fair,19600,NA,11,15,County Highway Agency,County Highway Agency,19600 vehicles
39.37900925,-76.47166443,Baltimore County,PERRY HALL BLVD,1981,Fair,19600,NA,11,15,County Highway Agency,County Highway Agency,19600 vehicles
39.51333237,-76.76667023,Baltimore County,MANTUA MILL ROAD,1986,Fair,400,22,6,15,County Highway Agency,County Highway Agency,400 vehicles
39.36333466,-76.80999756,Baltimore County,OFFUTT ROAD,1920,Fair,2700,9,6,16,County Highway Agency,County Highway Agency,2700 vehicles
39.25333405,-76.76833344,Baltimore County,RIVER ROAD,1987,Fair,900,NA,9,15,County Highway Agency,County Highway Agency,900 vehicles
39.37666702,-76.45999908,Baltimore County,HONEYGO BOULEVARD,1980,Fair,22000,NA,6,15,County Highway Agency,County Highway Agency,22000 vehicles
39.25,-76.70500183,Baltimore County,SHELBOURNE RD,1930,Fair,3000,NA,6,15,County Highway Agency,County Highway Agency,3000 vehicles
39.71666718,-76.59999847,Baltimore County,HARRIS MILL ROAD,1979,Good,200,14,6,15,County Highway Agency,County Highway Agency,200 vehicles
39.70000076,-76.61833191,Baltimore County,HARRIS MILL ROAD,1920,Poor,200,405,9,15,County Highway Agency,County Highway Agency,200 vehicles
39.70855713,-76.59034729,Baltimore County,HARRIS MILL ROAD,2011,Good,335,NA,7,15,County Highway Agency,County Highway Agency,335 vehicles
39.57099915,-76.63715363,Baltimore County,CORBETT ROAD,1920,Good,700,1936,7,15,County Highway Agency,County Highway Agency,700 vehicles
39.5161171,-76.6578598,Baltimore County,THORNTON MILL ROAD,2010,Good,600,NA,6,15,County Highway Agency,County Highway Agency,600 vehicles
39.57081604,-76.63861084,Baltimore County,CORBETT ROAD,1922,Fair,700,NA,6,15,County Highway Agency,County Highway Agency,700 vehicles
39.55333328,-76.59500122,Baltimore County,CORBETT ROAD,1922,Fair,400,NA,12,15,County Highway Agency,County Highway Agency,400 vehicles
39.5633316,-76.69166565,Baltimore County,COLD BOTTOM ROAD,1920,Good,400,NA,12,15,County Highway Agency,County Highway Agency,400 vehicles
39.5633316,-76.5533371,Baltimore County,HUTCHINS MILL ROAD,1920,Fair,100,NA,12,15,County Highway Agency,County Highway Agency,100 vehicles
39.5222168,-76.54140472,Baltimore County,MANOR ROAD,1962,Fair,700,NA,1,16,County Highway Agency,County Highway Agency,700 vehicles
39.48611069,-76.54444122,Baltimore County,DANCE MILL ROAD,1920,Fair,1000,NA,5,16,County Highway Agency,County Highway Agency,1000 vehicles
39.44333267,-76.78166962,Baltimore County,OWINGS MILLS BLVD.,2003,Good,10900,NA,1,16,County Highway Agency,County Highway Agency,10900 vehicles
39.44372559,-76.78029633,Baltimore County,GWYNNBROOK AVENUE,1920,Poor,5000,792,9,16,County Highway Agency,County Highway Agency,5000 vehicles
39.40290451,-76.6337738,Baltimore County,BOYCE AVENUE,1920,Fair,1060,NA,10,15,County Highway Agency,County Highway Agency,1060 vehicles
39.37363434,-76.79113007,Baltimore County,MCDONOGH ROAD,1993,Good,4300,NA,10,15,County Highway Agency,County Highway Agency,4300 vehicles
39.3678093,-76.87110138,Baltimore County,MARRIOTTSVILLE ROA,1984,Fair,3750,NA,5,15,County Highway Agency,County Highway Agency,3750 vehicles
39.25001526,-76.69264221,Baltimore County,LINDEN AVENUE,1982,Fair,4500,NA,8,15,County Highway Agency,County Highway Agency,4500 vehicles
39.42444611,-76.52777863,Baltimore County,CUB HILL ROAD,1920,Fair,6900,NA,5,15,County Highway Agency,County Highway Agency,6900 vehicles
39.46111298,-76.4888916,Baltimore County,GLEN ARM RD,1987,Fair,9900,990,5,15,County Highway Agency,County Highway Agency,9900 vehicles
39.42743683,-76.41117859,Baltimore County,MOUNT VISTA ROAD,1984,Good,1750,NA,5,15,County Highway Agency,County Highway Agency,1750 vehicles
39.43296051,-76.4256897,Baltimore County,MOUNT VISTA ROAD,1998,Good,900,NA,10,15,County Highway Agency,County Highway Agency,900 vehicles
39.45666504,-76.4466629,Baltimore County,MOUNT VISTA ROAD,2008,Good,1000,NA,9,15,County Highway Agency,County Highway Agency,1000 vehicles
39.40000153,-76.48000336,Baltimore County,INDIA AVENUE,1978,Fair,100,NA,6,15,County Highway Agency,County Highway Agency,100 vehicles
39.36388779,-76.78610992,Baltimore County,OLD COURT ROAD,1972,Poor,8650,1044,6,15,County Highway Agency,County Highway Agency,8650 vehicles
39.37166595,-76.78666687,Baltimore County,BRENBROOK DRIVE,1982,Fair,11200,NA,6,15,County Highway Agency,County Highway Agency,11200 vehicles
39.5798378,-76.63514709,Baltimore County,PINEY HILL ROAD,2003,Good,200,NA,5,15,County Highway Agency,County Highway Agency,200 vehicles
39.36833191,-76.51833344,Baltimore County,DOUBLE ROCK ACCESS,1950,Fair,300,538,6,15,County Highway Agency,County Highway Agency,300 vehicles
39.31074905,-76.49597931,Baltimore County,SEVERN AVENUE,1979,Fair,1500,1493,9,15,County Highway Agency,County Highway Agency,1500 vehicles
39.36385727,-76.36697388,Baltimore County,EBENEZER ROAD,1982,Fair,7010,NA,10,15,County Highway Agency,County Highway Agency,7010 vehicles
39.39500046,-76.64666748,Baltimore County,LHIRONDELLE CLUB,1992,Fair,100,NA,9,15,County Highway Agency,County Highway Agency,100 vehicles
39.37053299,-76.74324799,Baltimore County,OLD COURT ROAD,1961,Poor,22500,1347,1,16,County Highway Agency,County Highway Agency,22500 vehicles
39.49166489,-76.75333405,Baltimore County,TUFTON AVENUE,1920,Poor,8700,825,1,16,County Highway Agency,County Highway Agency,8700 vehicles
39.48168945,-76.64691925,Baltimore County,COCKEYSVILLE ROAD,1949,Fair,5100,NA,12,15,County Highway Agency,County Highway Agency,5100 vehicles
39.34896851,-76.52212524,Baltimore County,RASPE AVENUE,1948,Fair,400,924,7,15,County Highway Agency,County Highway Agency,400 vehicles
39.375,-76.41666412,Baltimore County,EBENEZER RD,2009,Good,9700,NA,3,16,County Highway Agency,County Highway Agency,9700 vehicles
39.4446907,-76.81795502,Baltimore County,FRANKLIN BOULEVARD,1974,Good,20695,NA,4,15,County Highway Agency,County Highway Agency,20695 vehicles
39.71281815,-76.66706848,Baltimore County,HEATHCOTE ROAD,1974,Good,100,NA,5,15,County Highway Agency,County Highway Agency,100 vehicles
39.38999939,-76.55666351,Baltimore County,WILDWOOD AVENUE,1960,Poor,200,858,7,16,County Highway Agency,County Highway Agency,200 vehicles
39.44722366,-76.6166687,Baltimore County,CINDER ROAD,1959,Fair,600,NA,8,15,County Highway Agency,County Highway Agency,600 vehicles
39.41500092,-76.60666656,Baltimore County,TENBURY ROAD,1955,Fair,500,NA,9,15,County Highway Agency,County Highway Agency,500 vehicles
39.41666794,-76.6138916,Baltimore County,RIDGEFIELD ROAD,1955,Fair,700,NA,7,15,County Highway Agency,County Highway Agency,700 vehicles
39.43055725,-76.60832977,Baltimore County,SEMINARY AVENUE,1953,Fair,8500,NA,5,15,County Highway Agency,County Highway Agency,8500 vehicles
39.43659592,-76.73444366,Baltimore County,CAVES ROAD,1910,Fair,2300,1122,12,15,County Highway Agency,County Highway Agency,2300 vehicles
39.47093201,-76.54412842,Baltimore County,DULANEY VALLEY ROA,1952,Fair,5700,NA,9,15,County Highway Agency,County Highway Agency,5700 vehicles
39.2417984,-76.69529724,Baltimore County,ELM ROAD,1953,Fair,2549,NA,8,15,County Highway Agency,County Highway Agency,2549 vehicles
39.38888931,-76.55278015,Baltimore County,BIRMINGHAM AVENUE,1954,Fair,500,NA,5,15,County Highway Agency,County Highway Agency,500 vehicles
39.35833359,-76.75,Baltimore County,RIPPLE ROAD,1954,Fair,300,NA,6,15,County Highway Agency,County Highway Agency,300 vehicles
39.23657608,-76.66381073,Baltimore County,RESEARCH AVENUE,1955,Fair,200,NA,7,15,County Highway Agency,County Highway Agency,200 vehicles
39.2384491,-76.69494629,Baltimore County,FRANCIS AVE,1955,Fair,7400,NA,7,15,County Highway Agency,County Highway Agency,7400 vehicles
39.31439209,-76.7297821,Baltimore County,GWYNN OAK AVE,1956,Fair,11300,NA,10,15,County Highway Agency,County Highway Agency,11300 vehicles
39.34727478,-76.73737335,Baltimore County,SUSSEX ROAD,1969,Fair,400,NA,11,15,County Highway Agency,County Highway Agency,400 vehicles
39.54765701,-76.66342926,Baltimore County,BELFAST ROAD,1953,Fair,2900,NA,12,15,County Highway Agency,County Highway Agency,2900 vehicles
39.31666565,-76.7361145,Baltimore County,GWYNN OAK AVENUE,1956,Fair,8000,NA,11,15,County Highway Agency,County Highway Agency,8000 vehicles
39.34999847,-76.71833038,Baltimore County,SOUTHERN CROSS DR,1955,Fair,3500,NA,7,15,County Highway Agency,County Highway Agency,3500 vehicles
39.28332901,-76.50604248,Baltimore County,MERRITT BOULEVARD,1958,Fair,40000,NA,8,15,County Highway Agency,County Highway Agency,40000 vehicles
39.24734116,-76.69907379,Baltimore County,SULPHUR SPRING ROA,1959,Fair,7300,NA,9,15,County Highway Agency,County Highway Agency,7300 vehicles
39.45833206,-76.6388855,Baltimore County,PADONIA ROAD,1961,Good,35000,NA,5,15,County Highway Agency,County Highway Agency,35000 vehicles
39.38887405,-76.5555954,Baltimore County,PUTTY HILL AVE,1961,Fair,16400,NA,12,15,County Highway Agency,County Highway Agency,16400 vehicles
39.64871597,-76.67230988,Baltimore County,DAIRY ROAD,1963,Good,300,NA,5,15,County Highway Agency,County Highway Agency,300 vehicles
39.39629745,-76.62438965,Baltimore County,TOWSONTOWN BLVD,1964,Fair,26000,NA,8,15,County Highway Agency,County Highway Agency,26000 vehicles
39.38611221,-76.68611145,Baltimore County,GREENSPRING AVENUE,1965,Good,2035,NA,9,15,County Highway Agency,County Highway Agency,2035 vehicles
39.37812042,-76.57646179,Baltimore County,DEANWOOD ROAD,1966,Fair,7400,22,10,15,County Highway Agency,County Highway Agency,7400 vehicles
39.38385391,-76.81677246,Baltimore County,TIVERTON ROAD,1966,Good,5800,NA,10,15,County Highway Agency,County Highway Agency,5800 vehicles
39.37939072,-76.5541153,Baltimore County,TAYLOR AVENUE,1969,Fair,20000,NA,10,15,County Highway Agency,County Highway Agency,20000 vehicles
39.37976074,-76.55269623,Baltimore County,WENDOVER AVENUE,1968,Good,400,NA,10,15,County Highway Agency,County Highway Agency,400 vehicles
39.38000107,-76.5533371,Baltimore County,SHEPHERD AVENUE,1969,Fair,400,NA,7,15,County Highway Agency,County Highway Agency,400 vehicles
39.40499878,-76.56666565,Baltimore County,COWPENS AVE,1968,Fair,3600,NA,12,15,County Highway Agency,County Highway Agency,3600 vehicles
39.40535355,-76.85871124,Baltimore County,WARDS CHAPEL ROAD,1969,Good,5500,NA,6,15,County Highway Agency,County Highway Agency,5500 vehicles
39.4394455,-76.60566711,Baltimore County,POT SPRING ROAD,1973,Fair,10600,NA,9,15,County Highway Agency,County Highway Agency,10600 vehicles
39.31666565,-76.79166412,Baltimore County,DOGWOOD ROAD,1920,Poor,3800,605,7,15,County Highway Agency,County Highway Agency,3800 vehicles
39.2481842,-76.69326019,Baltimore County,SULPHUR SPRING RD,1962,Fair,19000,NA,9,15,County Highway Agency,County Highway Agency,19000 vehicles
39.39500046,-76.61499786,Baltimore County,OSLER DRIVE,1964,Good,2300,NA,7,15,County Highway Agency,County Highway Agency,2300 vehicles
39.42499924,-76.6111145,Baltimore County,CHARMUTH ROAD,1959,Fair,7500,NA,5,15,County Highway Agency,County Highway Agency,7500 vehicles
39.34172058,-76.51475525,Baltimore County,HAZELWOOD AVENUE,1959,Fair,11000,NA,8,15,County Highway Agency,County Highway Agency,11000 vehicles
39.29666519,-76.74333191,Baltimore County,BLACK FRIARS ROAD,1960,Fair,400,NA,6,15,County Highway Agency,County Highway Agency,400 vehicles
39.38499832,-76.52333069,Baltimore County,AVONDALE ROAD,1971,Fair,4400,NA,7,15,County Highway Agency,County Highway Agency,4400 vehicles
39.3777771,-76.58611298,Baltimore County,REGESTER AVENUE,1965,Fair,4000,NA,12,16,County Highway Agency,County Highway Agency,4000 vehicles
39.31944275,-76.7416687,Baltimore County,WOODLAWN DRIVE,1960,Fair,18500,NA,6,15,County Highway Agency,County Highway Agency,18500 vehicles
39.37666702,-76.80666351,Baltimore County,TULSMERE ROAD,1969,Fair,8700,NA,7,16,County Highway Agency,County Highway Agency,8700 vehicles
39.31666565,-76.75666809,Baltimore County,ROLLING ROAD,1961,Poor,34200,972,6,16,County Highway Agency,County Highway Agency,34200 vehicles
39.37933731,-76.79693604,Baltimore County,OFFUTT ROAD,1968,Fair,5100,NA,5,15,County Highway Agency,County Highway Agency,5100 vehicles
